xc_lcc,yc_lcc
-2633250.0,3576000.0
-2632250.0,3576000.0
-2631250.0,3576000.0
-2630250.0,3576000.0
-2629250.0,3576000.0
-2628250.0,3576000.0
-2627250.0,3576000.0
-2626250.0,3576000.0
-2625250.0,3576000.0
-2624250.0,3576000.0
-2623250.0,3576000.0
-2622250.0,3576000.0
-2621250.0,3576000.0
-2620250.0,3576000.0
-2619250.0,3576000.0
-2618250.0,3576000.0
-2617250.0,3576000.0
-2616250.0,3576000.0
-2615250.0,3576000.0
-2614250.0,3576000.0
-2613250.0,3576000.0
-2612250.0,3576000.0
-2611250.0,3576000.0
-2610250.0,3576000.0
-2609250.0,3576000.0
-2608250.0,3576000.0
-2607250.0,3576000.0
-2606250.0,3576000.0
-2605250.0,3576000.0
-2604250.0,3576000.0
-2603250.0,3576000.0
-2602250.0,3576000.0
-2601250.0,3576000.0
-2600250.0,3576000.0
-2599250.0,3576000.0
-2598250.0,3576000.0
-2597250.0,3576000.0
-2596250.0,3576000.0
-2595250.0,3576000.0
-2899250.0,3575000.0
-2897250.0,3575000.0
-2896250.0,3575000.0
-2895250.0,3575000.0
-2894250.0,3575000.0
-2893250.0,3575000.0
-2892250.0,3575000.0
-2891250.0,3575000.0
-2890250.0,3575000.0
-2889250.0,3575000.0
-2888250.0,3575000.0
-2887250.0,3575000.0
-2886250.0,3575000.0
-2885250.0,3575000.0
-2884250.0,3575000.0
-2883250.0,3575000.0
-2882250.0,3575000.0
-2881250.0,3575000.0
-2880250.0,3575000.0
-2879250.0,3575000.0
-2878250.0,3575000.0
-2877250.0,3575000.0
-2876250.0,3575000.0
-2875250.0,3575000.0
-2874250.0,3575000.0
-2873250.0,3575000.0
-2872250.0,3575000.0
-2871250.0,3575000.0
-2870250.0,3575000.0
-2869250.0,3575000.0
-2868250.0,3575000.0
-2867250.0,3575000.0
-2866250.0,3575000.0
-2865250.0,3575000.0
-2864250.0,3575000.0
-2863250.0,3575000.0
-2862250.0,3575000.0
-2861250.0,3575000.0
-2860250.0,3575000.0
-2859250.0,3575000.0
-2858250.0,3575000.0
-2857250.0,3575000.0
-2856250.0,3575000.0
-2855250.0,3575000.0
-2854250.0,3575000.0
-2853250.0,3575000.0
-2852250.0,3575000.0
-2851250.0,3575000.0
-2850250.0,3575000.0
-2849250.0,3575000.0
-2848250.0,3575000.0
-2847250.0,3575000.0
-2846250.0,3575000.0
-2845250.0,3575000.0
-2844250.0,3575000.0
-2843250.0,3575000.0
-2842250.0,3575000.0
-2841250.0,3575000.0
-2840250.0,3575000.0
-2839250.0,3575000.0
-2838250.0,3575000.0
-2837250.0,3575000.0
-2836250.0,3575000.0
-2835250.0,3575000.0
-2834250.0,3575000.0
-2833250.0,3575000.0
-2832250.0,3575000.0
-2831250.0,3575000.0
-2830250.0,3575000.0
-2829250.0,3575000.0
-2828250.0,3575000.0
-2827250.0,3575000.0
-2826250.0,3575000.0
-2825250.0,3575000.0
-2824250.0,3575000.0
-2823250.0,3575000.0
-2822250.0,3575000.0
-2821250.0,3575000.0
-2820250.0,3575000.0
-2819250.0,3575000.0
-2818250.0,3575000.0
-2817250.0,3575000.0
-2816250.0,3575000.0
-2815250.0,3575000.0
-2814250.0,3575000.0
-2813250.0,3575000.0
-2812250.0,3575000.0
-2811250.0,3575000.0
-2810250.0,3575000.0
-2809250.0,3575000.0
-2808250.0,3575000.0
-2807250.0,3575000.0
-2806250.0,3575000.0
-2805250.0,3575000.0
-2804250.0,3575000.0
-2803250.0,3575000.0
-2802250.0,3575000.0
-2801250.0,3575000.0
-2800250.0,3575000.0
-2799250.0,3575000.0
-2798250.0,3575000.0
-2797250.0,3575000.0
-2796250.0,3575000.0
-2795250.0,3575000.0
-2794250.0,3575000.0
-2793250.0,3575000.0
-2792250.0,3575000.0
-2791250.0,3575000.0
-2790250.0,3575000.0
-2789250.0,3575000.0
-2788250.0,3575000.0
-2787250.0,3575000.0
-2786250.0,3575000.0
-2785250.0,3575000.0
-2784250.0,3575000.0
-2783250.0,3575000.0
-2782250.0,3575000.0
-2781250.0,3575000.0
-2780250.0,3575000.0
-2779250.0,3575000.0
-2778250.0,3575000.0
-2777250.0,3575000.0
-2776250.0,3575000.0
-2775250.0,3575000.0
-2774250.0,3575000.0
-2773250.0,3575000.0
-2772250.0,3575000.0
-2771250.0,3575000.0
-2770250.0,3575000.0
-2769250.0,3575000.0
-2768250.0,3575000.0
-2767250.0,3575000.0
-2766250.0,3575000.0
-2765250.0,3575000.0
-2764250.0,3575000.0
-2763250.0,3575000.0
-2762250.0,3575000.0
-2761250.0,3575000.0
-2760250.0,3575000.0
-2759250.0,3575000.0
-2758250.0,3575000.0
-2757250.0,3575000.0
-2756250.0,3575000.0
-2755250.0,3575000.0
-2754250.0,3575000.0
-2753250.0,3575000.0
-2752250.0,3575000.0
-2751250.0,3575000.0
-2750250.0,3575000.0
-2749250.0,3575000.0
-2748250.0,3575000.0
-2747250.0,3575000.0
-2746250.0,3575000.0
-2745250.0,3575000.0
-2744250.0,3575000.0
-2743250.0,3575000.0
-2742250.0,3575000.0
-2741250.0,3575000.0
-2740250.0,3575000.0
-2739250.0,3575000.0
-2738250.0,3575000.0
-2737250.0,3575000.0
-2736250.0,3575000.0
-2735250.0,3575000.0
-2734250.0,3575000.0
-2733250.0,3575000.0
-2732250.0,3575000.0
-2731250.0,3575000.0
-2730250.0,3575000.0
-2729250.0,3575000.0
-2728250.0,3575000.0
-2727250.0,3575000.0
-2726250.0,3575000.0
-2725250.0,3575000.0
-2724250.0,3575000.0
-2723250.0,3575000.0
-2722250.0,3575000.0
-2721250.0,3575000.0
-2720250.0,3575000.0
-2719250.0,3575000.0
-2718250.0,3575000.0
-2717250.0,3575000.0
-2716250.0,3575000.0
-2715250.0,3575000.0
-2714250.0,3575000.0
-2713250.0,3575000.0
-2712250.0,3575000.0
-2711250.0,3575000.0
-2710250.0,3575000.0
-2709250.0,3575000.0
-2708250.0,3575000.0
-2707250.0,3575000.0
-2706250.0,3575000.0
-2705250.0,3575000.0
-2704250.0,3575000.0
-2703250.0,3575000.0
-2702250.0,3575000.0
-2701250.0,3575000.0
-2700250.0,3575000.0
-2699250.0,3575000.0
-2698250.0,3575000.0
-2697250.0,3575000.0
-2696250.0,3575000.0
-2695250.0,3575000.0
-2694250.0,3575000.0
-2693250.0,3575000.0
-2692250.0,3575000.0
-2691250.0,3575000.0
-2690250.0,3575000.0
-2689250.0,3575000.0
-2688250.0,3575000.0
-2687250.0,3575000.0
-2686250.0,3575000.0
-2685250.0,3575000.0
-2684250.0,3575000.0
-2683250.0,3575000.0
-2682250.0,3575000.0
-2681250.0,3575000.0
-2680250.0,3575000.0
-2679250.0,3575000.0
-2678250.0,3575000.0
-2677250.0,3575000.0
-2676250.0,3575000.0
-2675250.0,3575000.0
-2674250.0,3575000.0
-2673250.0,3575000.0
-2672250.0,3575000.0
-2671250.0,3575000.0
-2670250.0,3575000.0
-2669250.0,3575000.0
-2668250.0,3575000.0
-2667250.0,3575000.0
-2666250.0,3575000.0
-2665250.0,3575000.0
-2664250.0,3575000.0
-2663250.0,3575000.0
-2662250.0,3575000.0
-2661250.0,3575000.0
-2660250.0,3575000.0
-2659250.0,3575000.0
-2658250.0,3575000.0
-2657250.0,3575000.0
-2656250.0,3575000.0
-2655250.0,3575000.0
-2654250.0,3575000.0
-2653250.0,3575000.0
-2652250.0,3575000.0
-2651250.0,3575000.0
-2650250.0,3575000.0
-2649250.0,3575000.0
-2648250.0,3575000.0
-2647250.0,3575000.0
-2646250.0,3575000.0
-2645250.0,3575000.0
-2644250.0,3575000.0
-2643250.0,3575000.0
-2642250.0,3575000.0
-2641250.0,3575000.0
-2640250.0,3575000.0
-2639250.0,3575000.0
-2638250.0,3575000.0
-2637250.0,3575000.0
-2636250.0,3575000.0
-2635250.0,3575000.0
-2634250.0,3575000.0
-2633250.0,3575000.0
-2632250.0,3575000.0
-2631250.0,3575000.0
-2630250.0,3575000.0
-2629250.0,3575000.0
-2628250.0,3575000.0
-2627250.0,3575000.0
-2626250.0,3575000.0
-2625250.0,3575000.0
-2624250.0,3575000.0
-2623250.0,3575000.0
-2622250.0,3575000.0
-2621250.0,3575000.0
-2620250.0,3575000.0
-2619250.0,3575000.0
-2618250.0,3575000.0
-2617250.0,3575000.0
-2616250.0,3575000.0
-2615250.0,3575000.0
-2614250.0,3575000.0
-2613250.0,3575000.0
-2612250.0,3575000.0
-2611250.0,3575000.0
-2610250.0,3575000.0
-2609250.0,3575000.0
-2608250.0,3575000.0
-2607250.0,3575000.0
-2606250.0,3575000.0
-2605250.0,3575000.0
-2604250.0,3575000.0
-2603250.0,3575000.0
-2602250.0,3575000.0
-2601250.0,3575000.0
-2600250.0,3575000.0
-2599250.0,3575000.0
-2598250.0,3575000.0
-2597250.0,3575000.0
-2596250.0,3575000.0
-2892250.0,3574000.0
-2891250.0,3574000.0
-2890250.0,3574000.0
-2889250.0,3574000.0
-2888250.0,3574000.0
-2887250.0,3574000.0
-2886250.0,3574000.0
-2885250.0,3574000.0
-2884250.0,3574000.0
-2883250.0,3574000.0
-2882250.0,3574000.0
-2881250.0,3574000.0
-2880250.0,3574000.0
-2879250.0,3574000.0
-2878250.0,3574000.0
-2877250.0,3574000.0
-2876250.0,3574000.0
-2875250.0,3574000.0
-2874250.0,3574000.0
-2873250.0,3574000.0
-2872250.0,3574000.0
-2871250.0,3574000.0
-2870250.0,3574000.0
-2869250.0,3574000.0
-2868250.0,3574000.0
-2867250.0,3574000.0
-2866250.0,3574000.0
-2865250.0,3574000.0
-2864250.0,3574000.0
-2863250.0,3574000.0
-2862250.0,3574000.0
-2861250.0,3574000.0
-2860250.0,3574000.0
-2859250.0,3574000.0
-2858250.0,3574000.0
-2857250.0,3574000.0
-2856250.0,3574000.0
-2855250.0,3574000.0
-2854250.0,3574000.0
-2853250.0,3574000.0
-2852250.0,3574000.0
-2851250.0,3574000.0
-2850250.0,3574000.0
-2849250.0,3574000.0
-2848250.0,3574000.0
-2847250.0,3574000.0
-2846250.0,3574000.0
-2845250.0,3574000.0
-2844250.0,3574000.0
-2843250.0,3574000.0
-2842250.0,3574000.0
-2841250.0,3574000.0
-2840250.0,3574000.0
-2839250.0,3574000.0
-2838250.0,3574000.0
-2837250.0,3574000.0
-2836250.0,3574000.0
-2835250.0,3574000.0
-2834250.0,3574000.0
-2833250.0,3574000.0
-2832250.0,3574000.0
-2831250.0,3574000.0
-2830250.0,3574000.0
-2829250.0,3574000.0
-2828250.0,3574000.0
-2827250.0,3574000.0
-2826250.0,3574000.0
-2825250.0,3574000.0
-2824250.0,3574000.0
-2823250.0,3574000.0
-2822250.0,3574000.0
-2821250.0,3574000.0
-2820250.0,3574000.0
-2819250.0,3574000.0
-2818250.0,3574000.0
-2817250.0,3574000.0
-2816250.0,3574000.0
-2815250.0,3574000.0
-2814250.0,3574000.0
-2813250.0,3574000.0
-2812250.0,3574000.0
-2811250.0,3574000.0
-2810250.0,3574000.0
-2809250.0,3574000.0
-2808250.0,3574000.0
-2807250.0,3574000.0
-2806250.0,3574000.0
-2805250.0,3574000.0
-2804250.0,3574000.0
-2803250.0,3574000.0
-2802250.0,3574000.0
-2801250.0,3574000.0
-2800250.0,3574000.0
-2799250.0,3574000.0
-2798250.0,3574000.0
-2797250.0,3574000.0
-2796250.0,3574000.0
-2795250.0,3574000.0
-2794250.0,3574000.0
-2793250.0,3574000.0
-2792250.0,3574000.0
-2791250.0,3574000.0
-2790250.0,3574000.0
-2789250.0,3574000.0
-2788250.0,3574000.0
-2787250.0,3574000.0
-2786250.0,3574000.0
-2785250.0,3574000.0
-2784250.0,3574000.0
-2783250.0,3574000.0
-2782250.0,3574000.0
-2781250.0,3574000.0
-2780250.0,3574000.0
-2779250.0,3574000.0
-2778250.0,3574000.0
-2777250.0,3574000.0
-2776250.0,3574000.0
-2775250.0,3574000.0
-2774250.0,3574000.0
-2773250.0,3574000.0
-2772250.0,3574000.0
-2771250.0,3574000.0
-2770250.0,3574000.0
-2769250.0,3574000.0
-2768250.0,3574000.0
-2767250.0,3574000.0
-2766250.0,3574000.0
-2765250.0,3574000.0
-2764250.0,3574000.0
-2763250.0,3574000.0
-2762250.0,3574000.0
-2761250.0,3574000.0
-2760250.0,3574000.0
-2759250.0,3574000.0
-2758250.0,3574000.0
-2757250.0,3574000.0
-2756250.0,3574000.0
-2755250.0,3574000.0
-2754250.0,3574000.0
-2753250.0,3574000.0
-2752250.0,3574000.0
-2751250.0,3574000.0
-2750250.0,3574000.0
-2749250.0,3574000.0
-2748250.0,3574000.0
-2747250.0,3574000.0
-2746250.0,3574000.0
-2745250.0,3574000.0
-2744250.0,3574000.0
-2743250.0,3574000.0
-2742250.0,3574000.0
-2741250.0,3574000.0
-2740250.0,3574000.0
-2739250.0,3574000.0
-2738250.0,3574000.0
-2737250.0,3574000.0
-2736250.0,3574000.0
-2735250.0,3574000.0
-2734250.0,3574000.0
-2733250.0,3574000.0
-2732250.0,3574000.0
-2731250.0,3574000.0
-2730250.0,3574000.0
-2729250.0,3574000.0
-2728250.0,3574000.0
-2727250.0,3574000.0
-2726250.0,3574000.0
-2725250.0,3574000.0
-2724250.0,3574000.0
-2723250.0,3574000.0
-2722250.0,3574000.0
-2721250.0,3574000.0
-2720250.0,3574000.0
-2719250.0,3574000.0
-2718250.0,3574000.0
-2717250.0,3574000.0
-2716250.0,3574000.0
-2715250.0,3574000.0
-2714250.0,3574000.0
-2713250.0,3574000.0
-2712250.0,3574000.0
-2711250.0,3574000.0
-2710250.0,3574000.0
-2709250.0,3574000.0
-2708250.0,3574000.0
-2707250.0,3574000.0
-2706250.0,3574000.0
-2705250.0,3574000.0
-2704250.0,3574000.0
-2703250.0,3574000.0
-2702250.0,3574000.0
-2701250.0,3574000.0
-2700250.0,3574000.0
-2699250.0,3574000.0
-2698250.0,3574000.0
-2697250.0,3574000.0
-2696250.0,3574000.0
-2695250.0,3574000.0
-2694250.0,3574000.0
-2693250.0,3574000.0
-2692250.0,3574000.0
-2691250.0,3574000.0
-2690250.0,3574000.0
-2689250.0,3574000.0
-2688250.0,3574000.0
-2687250.0,3574000.0
-2686250.0,3574000.0
-2685250.0,3574000.0
-2684250.0,3574000.0
-2683250.0,3574000.0
-2682250.0,3574000.0
-2681250.0,3574000.0
-2680250.0,3574000.0
-2679250.0,3574000.0
-2678250.0,3574000.0
-2677250.0,3574000.0
-2676250.0,3574000.0
-2675250.0,3574000.0
-2674250.0,3574000.0
-2673250.0,3574000.0
-2672250.0,3574000.0
-2671250.0,3574000.0
-2670250.0,3574000.0
-2669250.0,3574000.0
-2668250.0,3574000.0
-2667250.0,3574000.0
-2666250.0,3574000.0
-2665250.0,3574000.0
-2664250.0,3574000.0
-2663250.0,3574000.0
-2662250.0,3574000.0
-2661250.0,3574000.0
-2660250.0,3574000.0
-2659250.0,3574000.0
-2658250.0,3574000.0
-2657250.0,3574000.0
-2656250.0,3574000.0
-2655250.0,3574000.0
-2654250.0,3574000.0
-2653250.0,3574000.0
-2652250.0,3574000.0
-2651250.0,3574000.0
-2650250.0,3574000.0
-2649250.0,3574000.0
-2648250.0,3574000.0
-2647250.0,3574000.0
-2646250.0,3574000.0
-2645250.0,3574000.0
-2644250.0,3574000.0
-2643250.0,3574000.0
-2642250.0,3574000.0
-2641250.0,3574000.0
-2640250.0,3574000.0
-2639250.0,3574000.0
-2638250.0,3574000.0
-2637250.0,3574000.0
-2636250.0,3574000.0
-2635250.0,3574000.0
-2634250.0,3574000.0
-2633250.0,3574000.0
-2632250.0,3574000.0
-2631250.0,3574000.0
-2630250.0,3574000.0
-2629250.0,3574000.0
-2628250.0,3574000.0
-2627250.0,3574000.0
-2626250.0,3574000.0
-2625250.0,3574000.0
-2624250.0,3574000.0
-2623250.0,3574000.0
-2622250.0,3574000.0
-2621250.0,3574000.0
-2620250.0,3574000.0
-2619250.0,3574000.0
-2618250.0,3574000.0
-2617250.0,3574000.0
-2616250.0,3574000.0
-2615250.0,3574000.0
-2614250.0,3574000.0
-2613250.0,3574000.0
-2612250.0,3574000.0
-2611250.0,3574000.0
-2610250.0,3574000.0
-2609250.0,3574000.0
-2608250.0,3574000.0
-2607250.0,3574000.0
-2606250.0,3574000.0
-2605250.0,3574000.0
-2604250.0,3574000.0
-2603250.0,3574000.0
-2602250.0,3574000.0
-2601250.0,3574000.0
-2600250.0,3574000.0
-2599250.0,3574000.0
-2598250.0,3574000.0
-2597250.0,3574000.0
-2889250.0,3573000.0
-2888250.0,3573000.0
-2887250.0,3573000.0
-2886250.0,3573000.0
-2885250.0,3573000.0
-2884250.0,3573000.0
-2883250.0,3573000.0
-2882250.0,3573000.0
-2881250.0,3573000.0
-2880250.0,3573000.0
-2879250.0,3573000.0
-2878250.0,3573000.0
-2877250.0,3573000.0
-2876250.0,3573000.0
-2875250.0,3573000.0
-2874250.0,3573000.0
-2873250.0,3573000.0
-2872250.0,3573000.0
-2871250.0,3573000.0
-2870250.0,3573000.0
-2869250.0,3573000.0
-2868250.0,3573000.0
-2867250.0,3573000.0
-2866250.0,3573000.0
-2865250.0,3573000.0
-2864250.0,3573000.0
-2863250.0,3573000.0
-2862250.0,3573000.0
-2861250.0,3573000.0
-2860250.0,3573000.0
-2859250.0,3573000.0
-2858250.0,3573000.0
-2857250.0,3573000.0
-2856250.0,3573000.0
-2855250.0,3573000.0
-2854250.0,3573000.0
-2853250.0,3573000.0
-2852250.0,3573000.0
-2851250.0,3573000.0
-2850250.0,3573000.0
-2849250.0,3573000.0
-2848250.0,3573000.0
-2847250.0,3573000.0
-2846250.0,3573000.0
-2845250.0,3573000.0
-2844250.0,3573000.0
-2843250.0,3573000.0
-2842250.0,3573000.0
-2841250.0,3573000.0
-2840250.0,3573000.0
-2839250.0,3573000.0
-2838250.0,3573000.0
-2837250.0,3573000.0
-2836250.0,3573000.0
-2835250.0,3573000.0
-2834250.0,3573000.0
-2833250.0,3573000.0
-2832250.0,3573000.0
-2831250.0,3573000.0
-2830250.0,3573000.0
-2829250.0,3573000.0
-2828250.0,3573000.0
-2827250.0,3573000.0
-2826250.0,3573000.0
-2825250.0,3573000.0
-2824250.0,3573000.0
-2823250.0,3573000.0
-2822250.0,3573000.0
-2821250.0,3573000.0
-2820250.0,3573000.0
-2819250.0,3573000.0
-2818250.0,3573000.0
-2817250.0,3573000.0
-2816250.0,3573000.0
-2815250.0,3573000.0
-2814250.0,3573000.0
-2813250.0,3573000.0
-2812250.0,3573000.0
-2811250.0,3573000.0
-2810250.0,3573000.0
-2809250.0,3573000.0
-2808250.0,3573000.0
-2807250.0,3573000.0
-2806250.0,3573000.0
-2805250.0,3573000.0
-2804250.0,3573000.0
-2803250.0,3573000.0
-2802250.0,3573000.0
-2801250.0,3573000.0
-2800250.0,3573000.0
-2799250.0,3573000.0
-2798250.0,3573000.0
-2797250.0,3573000.0
-2796250.0,3573000.0
-2795250.0,3573000.0
-2794250.0,3573000.0
-2793250.0,3573000.0
-2792250.0,3573000.0
-2791250.0,3573000.0
-2790250.0,3573000.0
-2789250.0,3573000.0
-2788250.0,3573000.0
-2787250.0,3573000.0
-2786250.0,3573000.0
-2785250.0,3573000.0
-2784250.0,3573000.0
-2783250.0,3573000.0
-2782250.0,3573000.0
-2781250.0,3573000.0
-2780250.0,3573000.0
-2779250.0,3573000.0
-2778250.0,3573000.0
-2777250.0,3573000.0
-2776250.0,3573000.0
-2775250.0,3573000.0
-2774250.0,3573000.0
-2773250.0,3573000.0
-2772250.0,3573000.0
-2771250.0,3573000.0
-2770250.0,3573000.0
-2769250.0,3573000.0
-2768250.0,3573000.0
-2767250.0,3573000.0
-2766250.0,3573000.0
-2765250.0,3573000.0
-2764250.0,3573000.0
-2763250.0,3573000.0
-2762250.0,3573000.0
-2761250.0,3573000.0
-2760250.0,3573000.0
-2759250.0,3573000.0
-2758250.0,3573000.0
-2757250.0,3573000.0
-2756250.0,3573000.0
-2755250.0,3573000.0
-2754250.0,3573000.0
-2753250.0,3573000.0
-2752250.0,3573000.0
-2751250.0,3573000.0
-2750250.0,3573000.0
-2749250.0,3573000.0
-2748250.0,3573000.0
-2747250.0,3573000.0
-2746250.0,3573000.0
-2745250.0,3573000.0
-2744250.0,3573000.0
-2743250.0,3573000.0
-2742250.0,3573000.0
-2741250.0,3573000.0
-2740250.0,3573000.0
-2739250.0,3573000.0
-2738250.0,3573000.0
-2737250.0,3573000.0
-2736250.0,3573000.0
-2735250.0,3573000.0
-2734250.0,3573000.0
-2733250.0,3573000.0
-2732250.0,3573000.0
-2731250.0,3573000.0
-2730250.0,3573000.0
-2729250.0,3573000.0
-2728250.0,3573000.0
-2727250.0,3573000.0
-2726250.0,3573000.0
-2725250.0,3573000.0
-2724250.0,3573000.0
-2723250.0,3573000.0
-2722250.0,3573000.0
-2721250.0,3573000.0
-2720250.0,3573000.0
-2719250.0,3573000.0
-2718250.0,3573000.0
-2717250.0,3573000.0
-2716250.0,3573000.0
-2715250.0,3573000.0
-2714250.0,3573000.0
-2713250.0,3573000.0
-2712250.0,3573000.0
-2711250.0,3573000.0
-2710250.0,3573000.0
-2709250.0,3573000.0
-2708250.0,3573000.0
-2707250.0,3573000.0
-2706250.0,3573000.0
-2705250.0,3573000.0
-2704250.0,3573000.0
-2703250.0,3573000.0
-2702250.0,3573000.0
-2701250.0,3573000.0
-2700250.0,3573000.0
-2699250.0,3573000.0
-2698250.0,3573000.0
-2697250.0,3573000.0
-2696250.0,3573000.0
-2695250.0,3573000.0
-2694250.0,3573000.0
-2693250.0,3573000.0
-2692250.0,3573000.0
-2691250.0,3573000.0
-2690250.0,3573000.0
-2689250.0,3573000.0
-2688250.0,3573000.0
-2687250.0,3573000.0
-2686250.0,3573000.0
-2685250.0,3573000.0
-2684250.0,3573000.0
-2683250.0,3573000.0
-2682250.0,3573000.0
-2681250.0,3573000.0
-2680250.0,3573000.0
-2679250.0,3573000.0
-2678250.0,3573000.0
-2677250.0,3573000.0
-2676250.0,3573000.0
-2675250.0,3573000.0
-2674250.0,3573000.0
-2673250.0,3573000.0
-2672250.0,3573000.0
-2671250.0,3573000.0
-2670250.0,3573000.0
-2669250.0,3573000.0
-2668250.0,3573000.0
-2667250.0,3573000.0
-2666250.0,3573000.0
-2665250.0,3573000.0
-2664250.0,3573000.0
-2663250.0,3573000.0
-2662250.0,3573000.0
-2661250.0,3573000.0
-2660250.0,3573000.0
-2659250.0,3573000.0
-2658250.0,3573000.0
-2657250.0,3573000.0
-2656250.0,3573000.0
-2655250.0,3573000.0
-2654250.0,3573000.0
-2653250.0,3573000.0
-2652250.0,3573000.0
-2651250.0,3573000.0
-2650250.0,3573000.0
-2649250.0,3573000.0
-2648250.0,3573000.0
-2647250.0,3573000.0
-2646250.0,3573000.0
-2645250.0,3573000.0
-2644250.0,3573000.0
-2643250.0,3573000.0
-2642250.0,3573000.0
-2641250.0,3573000.0
-2640250.0,3573000.0
-2639250.0,3573000.0
-2638250.0,3573000.0
-2637250.0,3573000.0
-2636250.0,3573000.0
-2635250.0,3573000.0
-2634250.0,3573000.0
-2633250.0,3573000.0
-2632250.0,3573000.0
-2631250.0,3573000.0
-2630250.0,3573000.0
-2629250.0,3573000.0
-2628250.0,3573000.0
-2627250.0,3573000.0
-2626250.0,3573000.0
-2625250.0,3573000.0
-2624250.0,3573000.0
-2623250.0,3573000.0
-2622250.0,3573000.0
-2621250.0,3573000.0
-2620250.0,3573000.0
-2619250.0,3573000.0
-2618250.0,3573000.0
-2617250.0,3573000.0
-2616250.0,3573000.0
-2615250.0,3573000.0
-2614250.0,3573000.0
-2613250.0,3573000.0
-2612250.0,3573000.0
-2611250.0,3573000.0
-2610250.0,3573000.0
-2609250.0,3573000.0
-2608250.0,3573000.0
-2607250.0,3573000.0
-2606250.0,3573000.0
-2605250.0,3573000.0
-2604250.0,3573000.0
-2603250.0,3573000.0
-2602250.0,3573000.0
-2601250.0,3573000.0
-2600250.0,3573000.0
-2599250.0,3573000.0
-2598250.0,3573000.0
-2597250.0,3573000.0
-2887250.0,3572000.0
-2886250.0,3572000.0
-2885250.0,3572000.0
-2884250.0,3572000.0
-2883250.0,3572000.0
-2882250.0,3572000.0
-2881250.0,3572000.0
-2880250.0,3572000.0
-2879250.0,3572000.0
-2878250.0,3572000.0
-2877250.0,3572000.0
-2876250.0,3572000.0
-2875250.0,3572000.0
-2874250.0,3572000.0
-2873250.0,3572000.0
-2872250.0,3572000.0
-2871250.0,3572000.0
-2870250.0,3572000.0
-2869250.0,3572000.0
-2868250.0,3572000.0
-2867250.0,3572000.0
-2866250.0,3572000.0
-2865250.0,3572000.0
-2864250.0,3572000.0
-2863250.0,3572000.0
-2862250.0,3572000.0
-2861250.0,3572000.0
-2860250.0,3572000.0
-2859250.0,3572000.0
-2858250.0,3572000.0
-2857250.0,3572000.0
-2856250.0,3572000.0
-2855250.0,3572000.0
-2854250.0,3572000.0
-2853250.0,3572000.0
-2852250.0,3572000.0
-2851250.0,3572000.0
-2850250.0,3572000.0
-2849250.0,3572000.0
-2848250.0,3572000.0
-2847250.0,3572000.0
-2846250.0,3572000.0
-2845250.0,3572000.0
-2844250.0,3572000.0
-2843250.0,3572000.0
-2842250.0,3572000.0
-2841250.0,3572000.0
-2840250.0,3572000.0
-2839250.0,3572000.0
-2838250.0,3572000.0
-2837250.0,3572000.0
-2836250.0,3572000.0
-2835250.0,3572000.0
-2834250.0,3572000.0
-2833250.0,3572000.0
-2832250.0,3572000.0
-2831250.0,3572000.0
-2830250.0,3572000.0
-2829250.0,3572000.0
-2828250.0,3572000.0
-2827250.0,3572000.0
-2826250.0,3572000.0
-2825250.0,3572000.0
-2824250.0,3572000.0
-2823250.0,3572000.0
-2822250.0,3572000.0
-2821250.0,3572000.0
-2820250.0,3572000.0
-2819250.0,3572000.0
-2818250.0,3572000.0
-2817250.0,3572000.0
-2816250.0,3572000.0
-2815250.0,3572000.0
-2814250.0,3572000.0
-2813250.0,3572000.0
-2812250.0,3572000.0
-2811250.0,3572000.0
-2810250.0,3572000.0
-2809250.0,3572000.0
-2808250.0,3572000.0
-2807250.0,3572000.0
-2806250.0,3572000.0
-2805250.0,3572000.0
-2804250.0,3572000.0
-2803250.0,3572000.0
-2802250.0,3572000.0
-2801250.0,3572000.0
-2800250.0,3572000.0
-2799250.0,3572000.0
-2798250.0,3572000.0
-2797250.0,3572000.0
-2796250.0,3572000.0
-2795250.0,3572000.0
-2794250.0,3572000.0
-2793250.0,3572000.0
-2792250.0,3572000.0
-2791250.0,3572000.0
-2790250.0,3572000.0
-2789250.0,3572000.0
-2788250.0,3572000.0
-2787250.0,3572000.0
-2786250.0,3572000.0
-2785250.0,3572000.0
-2784250.0,3572000.0
-2783250.0,3572000.0
-2782250.0,3572000.0
-2781250.0,3572000.0
-2780250.0,3572000.0
-2779250.0,3572000.0
-2778250.0,3572000.0
-2777250.0,3572000.0
-2776250.0,3572000.0
-2775250.0,3572000.0
-2774250.0,3572000.0
-2773250.0,3572000.0
-2772250.0,3572000.0
-2771250.0,3572000.0
-2770250.0,3572000.0
-2769250.0,3572000.0
-2768250.0,3572000.0
-2767250.0,3572000.0
-2766250.0,3572000.0
-2765250.0,3572000.0
-2764250.0,3572000.0
-2763250.0,3572000.0
-2762250.0,3572000.0
-2761250.0,3572000.0
-2760250.0,3572000.0
-2759250.0,3572000.0
-2758250.0,3572000.0
-2757250.0,3572000.0
-2756250.0,3572000.0
-2755250.0,3572000.0
-2754250.0,3572000.0
-2753250.0,3572000.0
-2752250.0,3572000.0
-2751250.0,3572000.0
